data$Geneid,C07,C10,C11,C12,C17,C18,C35,C36,C37,C39,C42,C44,C49,D01,D04,D05,D15,D16,D19,D20,D25,D31,D38,D41,D51,D57,E02,E03,E06
SLC16A8,90.36959261808593,63.01279270328236,90.74124955297941,83.9459456098177,70.82705099721987,83.39492778870827,78.32331259801498,104.25889122264361,64.51835368045772,63.69406890865117,93.96485223109235,68.58956098893036,90.0080392297941,102.31304060406784,89.51557835174543,93.13635512264659,80.38221057912843,104.66297868327746,106.94195292069071,82.82078600880705,94.37112734132664,76.15281647039217,95.47363609581248,100.63426372248249,89.88102157856056,99.7240086205764,78.32199699743948,97.0299632723096,74.2893810592374
NPTXR,194.97061714453184,181.92403054657325,201.47633375322545,223.1974553861035,209.4457079489216,230.2695767300154,201.61000835414967,239.33644840418188,215.6503876442696,199.0439653395349,191.62910809333005,220.12463759238116,239.55985825775969,213.99276802400104,268.5467350552363,230.97816070416354,246.43493506495952,271.2515530874941,228.8060388070592,234.65889369161997,221.36437277595138,216.47935468549684,210.04199941078744,238.56654127217877,336.64528082151776,235.182453663526,202.86681189500717,243.13255164785622,174.8426847151749
FAM83F,716.5525965859254,659.6016526521008,701.3221999348917,753.5383117681282,831.7119417102105,758.0225525869155,572.9205273373318,780.9581097243304,738.8677216008582,581.208378791442,908.5735318093024,714.6075191404838,796.2249624174093,848.0454140210412,734.0277424843125,829.5344696257057,764.6886611672348,809.3937018173457,865.4837120093109,940.9361521556134,871.476583349535,841.1035796673651,791.4764432342854,747.3677487641706,795.0384908721767,750.4231648698374,770.3802983354703,730.5129418777332,692.6171587644053
SCUBE1,2064.269198307616,1800.946268874457,1970.930700036324,1831.0092136541411,1944.7084573808086,2132.171810478467,1575.168842248968,1969.7717561812667,1862.194126092115,1774.145211059721,2051.689253833221,1818.4209192414096,1969.09895053488,2345.994790189048,1996.7941677662682,2164.488893050307,1984.1714085058543,1952.836743932152,2049.3062606197477,2498.427044599013,2221.7992572828384,1989.3853740860875,2257.9514936659652,2235.7696213029853,1892.4040543267843,1883.121696118551,1856.6165189884834,1987.4413166811,2024.5732333113385
FAM118A,662.4731553341575,638.2586099622794,660.5655370000788,613.2992026317269,614.1717136473209,621.1055069636631,574.3709590521099,682.6006651746667,627.50727552226,585.1892580982326,665.8926536061663,638.0424278040033,697.9084887971727,675.8424794832086,668.3829850263659,707.8362989321141,650.4613092916313,658.5045742156207,666.5219391336072,729.2830323553287,690.8898581902062,681.0971001172153,726.554370689133,598.1756934553155,739.4756775327028,728.8162963353791,649.6873849295799,583.2950665680221,668.6044295331367
TAFA5,2116.21392477313,1846.6813603526457,1547.2152042423268,2192.470579456415,1734.2509344176408,2174.491624580199,1818.8413703316812,2536.31063678733,2160.03912869916,1966.5543775546048,2114.579115562692,1786.5187978512095,1964.9447333396588,2217.743232248738,2147.1803393972004,2112.332534181625,2305.700250822368,2121.1697013144235,2293.0344323924846,2642.213131419858,1812.8577054704228,1994.5192718256644,2258.9062300269234,1965.534955083172,2298.502851822644,2269.5522295232845,1866.888256299623,1950.6368478536722,1995.30771956073
ALG12,276.80135061760177,273.3942135029509,343.7401572049305,248.87503874910658,291.40272410284746,353.4949177909425,277.0324575226085,352.77536778479407,270.44679761945287,311.8355456986047,335.16596898177033,295.09462285935155,351.72372252873384,344.40586907566495,324.64316415566344,343.98360491964144,328.9324669751176,320.9664679620509,351.91363577390086,360.0403613993973,321.5608783482241,306.3225651280943,299.78721734085116,354.6829994135047,401.1961963188476,353.1891971978747,263.2132685979524,312.2803415660539,324.17184462212686
IL17REL,289.60963933512573,216.47943299676035,300.6765133492792,283.44101635314917,344.0171048436394,329.8456099105626,187.10569120636913,409.8226856235991,298.72881567116036,355.6252180733024,336.6457304342285,304.6652592764116,404.34380700153656,358.0956421142374,371.19126489857103,336.5326965098297,304.6062716682761,362.83165943536187,375.54034630289067,345.08660837002935,319.23072705584565,367.92933800301836,372.34718077366864,308.94015226692176,379.9515912184606,306.6513265082724,287.60864471190894,254.285420989501,329.4246291414669
TTLL8,635.4334347082735,600.6542014135463,501.3838534622252,623.175196232882,772.0148558696966,679.6064264572345,491.6963513097607,793.4167193672878,573.5946786111925,578.5544592535815,794.6318999700251,625.2815792479233,677.1374028210664,698.8989393376465,722.0923320374131,834.5017418989135,694.8830572432549,771.017276300144,770.9768698933517,814.4043957532693,716.521522406369,723.879581280357,635.8544163981111,536.2469157799417,710.0600704706285,646.5439892234036,541.8341431626142,571.0269102922127,709.8763078993796
HDAC10,140.8911758927639,110.7805549138351,140.72583617114603,88.8839424103952,100.16968641035382,124.47004147568398,79.77374431279304,146.8804505274979,78.65936270631146,71.65582752223257,93.22497150486328,108.46721272668057,101.08595175038414,139.7797878675293,109.8057761114744,108.03817194227005,100.47776322391053,119.49023399674178,138.02972993251942,120.78031292951027,153.78998529697674,111.23445102416834,88.79048156910561,118.22766647116825,151.98063648738423,137.95154525846402,77.03802983354703,83.64652006233585,99.05250807898321
MIOX,71.86873113721794,39.637079281096966,80.74433222934609,76.04515072889367,61.720715869005886,65.96912198211251,50.76511001723193,103.60317492564585,67.16979287280529,39.80879306790698,78.4273569802818,28.71190925118015,83.08434390442532,99.43098312226311,76.3866268601561,79.4763563713251,62.40197926537601,72.39189358926691,78.34119806980831,93.17338425990793,87.38067346419133,75.29716684712933,64.92207254515249,75.29976376437502,70.27061687051099,67.31370581888906,42.37091640845087,44.61147736657912,72.78858548228311
MAPK8IP2,155.12260780112388,102.64987198437932,151.49174713505883,138.26391041617032,112.3114665813058,156.83225225936184,124.73712747091275,163.92907424943962,144.9453425150009,107.48374128334885,133.91841144746232,121.22806128276063,130.16547211693302,164.27727646286948,116.96702237961404,134.1163513766111,167.11038515134592,159.61104249199812,156.68239613961663,164.49128332304733,171.26611998981502,163.42907804320117,157.5314995580906,182.26765247638437,122.56502942530986,174.51701508600868,116.841011914213,152.7943099805335,151.5803532723834
LINC01266,292.45592571679776,514.2656952880785,366.04097277303555,714.0343373635081,353.1234399718534,293.7492978826142,517.8041221757658,216.3863780092603,628.3910885863759,414.0114479062326,308.5302628375237,379.635244543382,317.10524590189,274.5159751419003,384.3202163901604,182.5472560403873,241.14663173738526,434.3513615356015,200.2052839561768,175.99417026871498,249.32618828449262,314.0234117374598,363.75455352504554,399.01837434019285,221.43415316172647,342.3857629306456,385.19014916773517,467.3052254149163,279.89837510197526
CPNE9,179.31604204533585,200.21806713784878,163.7956453795306,200.48267010344696,178.07944250729568,191.68386387255333,217.56475721670827,208.51778244528722,208.57988313134274,220.27532164241865,185.71006228349748,175.46166764610092,186.93977378495697,142.66184534933402,167.09574625659147,187.51452831359515,168.1680458168608,156.9944680249162,187.77017315144533,163.34099462848056,154.95506094316596,168.56297578277818,147.0293995875512,165.37798583764607,200.18954806133945,164.54461422395104,205.43474622279209,200.75164814960607,195.85382279253497
SYN2,696.6285919142214,854.7380429590397,758.9967229558532,907.6038119461466,762.9085207414826,665.9147218949093,810.7913285609329,679.3220836896778,973.9619966556768,866.504729111442,611.1414798652148,684.3005038197936,778.2233545714505,656.3885914810268,701.8021342776842,532.7399513015386,648.3459879606016,737.0018082280789,701.3402493868554,633.8090707062872,603.5091847260148,657.9945602891188,569.9776074920005,623.510193413423,630.8013514422614,751.2541982750088,769.0963311715778,796.3148709934374,752.648981842577
RPL32,63.329871992201944,49.8004329429167,66.13345306403583,65.18155776762315,70.82705099721987,80.90552695919459,82.67460774234915,94.42314676767722,68.05360593692114,54.40535052613954,90.26544859994698,78.16019740599042,67.85221418861401,89.34378193594657,101.45098879864483,81.959992507929,94.13179923082144,83.73038294662197,77.09768698933517,97.77453903817498,82.72037087943447,100.96665554501433,65.87680890611061,92.89316651306076,83.3442200092107,93.9067747843761,66.76629252240743,65.80192911570421,84.04455230944029
TPRXL,297.43692688472373,379.0930915858761,291.4485896659254,492.8120806976356,322.7689895444734,316.15390534823734,461.23728529942156,257.6965047201191,461.35041946847844,429.9349651333954,263.3975385375502,312.64078962396167,288.0257255353411,281.72111884641214,279.28860445744573,239.67088718227723,303.5486110027613,351.4931700780068,261.137326899361,241.56062585902055,272.62770120827696,346.5380974214475,312.1987900333068,356.79420774334704,280.26536728587524,274.2410237065851,329.9795611203598,364.69882747178434,282.89996625588384
KCNH8,768.4973230514394,1264.321195530375,813.5952714156967,1422.1430785663233,905.5744377501684,758.0225525869155,1160.3453718224441,749.483727468438,1423.822846290649,1207.5333897265118,845.6836700798311,910.8055656902147,916.697261078826,728.4400285261449,971.5424103776104,835.7435599672154,785.8418744775319,927.1395528360329,724.9669599158452,638.4102254845543,685.0644799592601,699.9213918289977,789.5669705123692,797.3330125704382,750.0979800828964,731.3093965508936,1014.3340594750359,959.1467633814511,789.418473477957
LOC101927829,11.38514552668799,27.441054886913285,19.224841006987162,24.689984002887556,21.24811529916596,24.894008295136796,29.008634295561105,11.147177048961895,29.16583111582335,14.59655745823256,17.017256703268693,35.092333529220184,15.23212971581131,13.689773038572458,16.709574625659148,11.176362614717592,12.691927986178172,14.827255313464308,7.461066482838887,23.00577389133529,19.806285985216704,12.8347443489425,13.366309053413747,21.1120832984229,11.439402746362253,15.78963469825793,24.39537611395656,18.959877880796128,18.759944711928636
LINC01980,83.96544825932394,137.2052744345664,99.20017959605376,186.65627906182993,93.08698131063183,102.06543401006087,192.90741806548135,62.94876451178482,146.7129686432326,104.82982174548839,78.4273569802818,105.27700058766055,80.3148657742778,79.25658074963002,94.2897425305052,60.849085346795775,56.05601527228693,111.64051059549597,42.27937673608703,63.26587820117205,82.72037087943447,108.66750215437983,72.55996343281748,121.74634702090539,106.22302550193521,103.87917564643374,84.74183281690173,113.75926728477677,100.5533036559375
AZI2,149.43003503777987,173.79334761711746,147.6467789336614,161.96629505894236,133.55958188047177,113.26773774287243,249.4742549418255,129.8318268055562,160.85397766908636,156.58125273376746,133.91841144746232,186.62741013267097,134.31968931215428,115.2822992721891,113.38639924554421,132.87453330830914,116.34267320663325,128.2121488870149,106.94195292069071,101.22540512187528,140.97415318889534,160.86212917341265,116.47783603689122,153.41447196853974,135.63863256400958,152.079113146379,159.21192832266385,151.67902304636902,129.81881740654617
RBMS3,1915.5507348652543,2422.943512977825,2106.2735807255135,2571.708733740768,2271.524706982266,1869.5400229647735,2577.4171571606043,1507.4917667978468,2787.54640422142,2127.1165095951633,1271.8549683877775,1572.7745845368684,1687.9969203249077,1548.38538209959,2027.8262349282065,1239.3344321653508,1821.2916660165677,1815.0304886658366,1702.3666691677395,1234.2597692701383,1562.3664415397411,1944.0359440531574,1440.6971686858103,2327.9590517060983,1383.350632113664,1928.8285334029817,1906.691238380289,1984.0954558786066,1826.468217153372
ARPP21,440.4628175637416,551.8701038368116,505.9978153039021,566.8820327062983,475.55305669561915,369.6760231827814,606.2804567772271,274.0894121450631,575.3623047394243,321.12426408111634,226.40350222609652,381.230350612892,350.3389834636601,414.2957630094296,342.5462798260125,274.44179309473196,325.7594849785731,321.83865945107823,264.8678601407805,285.27159625255763,376.31943371911734,276.3748283138952,398.125062519538,626.3251378532127,254.93526120464452,393.90983405127673,491.75942377080855,513.03198971566,341.4309937571012
SCN10A,226.9913389383418,362.8317257269645,251.4609203713921,494.7872794178666,337.94621475816336,220.31197341196065,314.743682106838,256.3850721261236,443.67415818616126,323.7781836189768,299.6516941227748,363.6841838482819,324.02894122725877,274.5159751419003,312.707753708764,262.0236124117124,267.5881483752565,320.09427647302357,261.137326899361,240.41033716445378,240.00558311497886,278.94177718368366,260.6430265415681,263.90104123028624,196.9211472766645,298.34099245655773,410.86949244558417,365.81411440594883,333.1766180838526
ALS2CL,402.0379514111697,357.75004889605464,372.19292189527147,373.31255812365987,416.8677858693512,414.4852381140277,314.743682106838,436.7070538005072,368.5500477363133,362.2600169179535,435.78974774892436,333.3771685275918,366.95585224454516,438.07273723431865,410.57811937333906,428.42723356417434,410.3723382197609,408.1856168647821,430.25483384370915,438.2599926299373,467.19533412187633,418.4126657755255,387.62296254899866,443.3537492668809,402.01329651501635,358.17539762890357,336.39939693982205,350.2000973276461,360.941336257507
PLXNB1,419.82724129661966,288.6392439956805,398.338705664774,336.7713817993863,382.46607538498733,360.9631202794836,300.2393649590574,359.33253075477165,324.3593945305203,301.21986754716283,375.1195281981403,357.3037595702419,344.80002720336506,485.62668568409663,360.4493954963616,351.4345133294531,377.5848575888006,341.89906369870636,374.2968352224175,419.85537351686907,455.54457765998416,383.33103122174936,359.93560808121305,465.16956867525124,394.6593947494978,368.97883189613265,315.8559223175428,334.5860802493434,330.92542471842114
SLC26A6,140.8911758927639,91.47018295637761,118.42502060304092,104.68553217224324,110.2878365528138,117.00183898714295,89.92676631623942,119.34036605359205,100.75468930920793,104.82982174548839,107.28270530321566,79.75530347550041,117.70282053126921,146.26441720158994,119.35410446899391,129.14907910340327,108.93904854802932,116.87365952965983,119.37706372542219,133.4334885697447,135.14877495794926,128.347443489425,114.56836331497497,127.37623590048483,114.39402746362254,137.12051185329256,104.0013402752885,97.0299632723096,120.06364615634328
LINC02585,76.84973230514393,47.76776221055275,81.51332586962556,70.11955456820066,65.76797592598989,77.17142571492407,42.0625197285636,81.96453712471981,55.68022303929912,37.154873530046515,78.4273569802818,47.853182085300254,66.46747512354025,69.88989393376465,83.54787312829573,78.23453830302314,66.63262192743541,81.11380847954004,79.58470915028147,62.11558950660528,87.38067346419133,82.99801345649483,60.14839074036186,83.04086097379674,84.97842040154816,101.38607543091933,74.47009550576213,53.53377283989495,71.28778990532882
MST1,107.44731090811791,103.6662073505613,117.65602696276143,91.84674049074171,124.45324675225777,90.86313027724931,94.2780614605736,140.97900385451808,108.70900688625068,69.0019079843721,142.7969801622112,129.20359163031068,124.62651585663798,131.13361542211513,109.8057761114744,109.279990010572,136.43822585141535,103.79078719425016,145.4907964153583,163.34099462848056,217.86914583738374,173.69687352235516,116.47783603689122,138.6360136596437,117.66242824829746,108.86537607746256,83.45786565300928,70.26307685236212,105.80608817527751
FLNB,2077.0774870251403,1810.0932871700948,2220.853633127157,1872.4883867789922,2013.5118783495363,1952.9349507534819,1763.7249651701152,1767.1554204089593,1808.2815291810477,1766.1834524461397,1842.3030083103934,1969.9559958448604,1850.0113909385373,2224.2278615827986,2151.95450357596,1813.0543797208536,2391.3707647290707,1889.1667652331582,1885.1627979972923,2142.9878379778825,2172.8660801428914,2812.520311664933,2547.236611036277,2778.3501620724537,1974.1140739436576,2018.5801411615005,1986.297202541621,1848.0304499105403,2099.613012159053
LINC00698,16.366146694613988,38.62074391491499,43.83263749593073,71.10715392831617,35.413525498609935,11.20230373281156,56.566836876344155,20.327205206930515,40.65540094932952,29.19311491646512,25.895825418017576,49.44828815481026,16.616868780885063,18.012859261279548,20.290197759728965,18.627271024529318,21.153213310296955,38.37642551720174,18.65266620709722,14.953753029367938,13.980907754270614,22.246890204833665,25.77788174586937,38.70548604710865,17.976204315712113,20.775835129286747,42.37091640845087,21.190451749125085,24.012729231268658
SYNPR,312.37993038850175,514.2656952880785,432.1744258370714,710.0839399230462,350.0879949291154,253.91888461039534,523.6058490348779,253.76220693813255,560.3374826494547,368.8948157626047,286.3338410506515,384.42056275191203,307.4120724463737,282.44163321686335,336.5785746025628,172.6127114939717,251.72323839253374,411.67438282089137,184.0396399100259,198.99994416005026,231.85005359165433,268.6739817045297,319.8366809209718,455.3172631359872,252.48396061613832,295.8478922410433,440.40073721511055,403.73387016754106,279.14797731349813
TAFA1,607.6821424869715,1076.29915278671,928.9443174576197,1584.1093736252656,836.7710167814405,613.637304475122,1199.5070281214516,471.46001754138837,1407.9142111365636,843.946413039628,605.9623147816113,866.1425957439345,664.6747512354026,651.3449908878684,897.5428656068342,386.20541924190786,551.0412067332356,963.77159537518,414.0891897975582,425.60681698970285,616.3250168340962,552.7496566277904,786.7027614294948,1121.7553592562035,547.4571314330507,737.1266303870939,883.369408758006,921.2270076198589,616.0765843397364
TAFA4,337.2849362281317,565.0824635971773,404.4906547870099,651.8155776762314,413.83234082661323,294.99399829737104,556.9657784747732,284.58087289702723,605.4119489193635,370.22177553153495,320.36835445718884,468.96118443594247,389.11167728572525,346.56741218701853,415.3522835520988,270.7163388898261,345.8550376233552,436.9679360026834,253.67626041652215,295.6241945036585,337.87193739487316,338.837250812082,415.31031701678427,501.7638463925176,303.96127297476846,363.1615980599324,460.94421183738973,481.80395555905454,328.67423135298975
ROBO2,2434.286427924976,3772.6368792674857,3566.5925036162585,5061.446720591949,2788.562179261971,2289.0040627378285,4110.523479681008,1917.9701687184438,4687.744492070517,2936.561968642605,2628.0563395656695,2927.0196375508654,2650.390570551168,2335.907589002732,3044.7232050040348,1707.4998439151875,2435.792512680694,3148.6112753885973,1716.045291052944,1696.6758244859777,2473.455596859709,2085.218131891525,3589.808717202549,3896.58684077892,1854.0003451068537,2569.555288790185,3249.720891811792,3270.02129097025,2332.236326586968
LINC02008,794.1139004864873,1380.18342727512,950.4761393854453,1555.468992181916,968.3069686334203,718.1921393146966,1266.2268870012422,672.7649207197003,1365.4911840590023,988.5850278530233,728.0426346094084,942.707687080415,843.306090629917,716.911798598926,819.9626977019882,608.4908534679578,728.7281985397301,1039.652254920556,588.1807410637989,630.358204622587,805.0672715167495,597.2434370374576,1305.1246054297565,1118.9404148164137,608.7396461457056,865.9368081886716,1000.2104206722189,1056.1767266537609,806.6776226129314
LINC00971,260.4352039229878,641.3076160608252,356.04405544940226,652.803177036347,369.3124801997893,312.41980410396684,468.4894438733118,236.71358321619084,654.0216674457357,423.30016628874426,312.96954719489815,397.1814113079921,314.3357677717425,273.074946400998,317.4819178875238,191.239982518501,222.10873975811802,399.463701974509,247.45870501415644,208.20225371658438,281.9483063777907,207.06720882960568,531.7881530536755,422.94540207840544,226.33675433873887,307.4823599134439,419.8572625928313,361.3529666692909,301.6599109678125
CSNKA2IP,165.08461013697587,249.0021647145835,196.09337827126905,334.79618307915524,239.80015837630157,163.055754333146,226.26734750537662,138.35613866652704,334.08133823579476,217.62140210455817,147.9761452458147,212.1491072448311,148.16707996289182,120.32589986534738,187.38594401632045,101.82908160076028,133.26524385487082,233.74731905931966,125.59461912778794,116.17915815124321,131.65354801938162,130.05874273595066,296.9230082579768,183.67512469627923,125.01633001381606,155.40324676706487,199.01491040332982,255.4007079236655,177.84427586908348
MTHFD2P1,48.38686848842396,76.22515246364802,68.4404339848743,76.04515072889367,36.42534051285593,34.851611613191515,82.67460774234915,38.03154522587,80.42698883454318,83.59846544260466,36.25415558522461,70.18466705844037,60.92851886324524,30.982117929400825,63.25767536856677,29.80363363924691,29.614498634415735,50.587106363584105,31.087777011828695,13.803464334801175,37.28242067805497,47.060729279455835,62.05786346227811,45.74284714658295,31.866907650580565,48.19993749994526,52.64265371959047,54.649059774059424,31.516707116040113
ARL6,111.7167404806259,138.22160980074838,115.34904604192297,161.96629505894236,129.51232182348775,104.55483483957455,126.1875591856908,93.11171417368172,152.89966009204363,128.7150975862326,113.20175111304826,122.82316735227064,119.08755959634296,95.8284112700072,142.03138431810274,106.7963538739681,114.22735187560355,105.53517017230477,113.15950832305646,96.62425034360822,103.69173251084038,117.22399838700817,116.47783603689122,118.22766647116825,94.78362275557296,130.4722446119208,141.23638802816956,148.3331622438756,131.31961298350046
COL8A1,371.4403728081957,531.5433965131721,331.4362589604587,578.7332250276843,442.1631612255012,402.0382339664593,451.0842632959752,308.1866595889465,560.3374826494547,380.8374536829768,369.9403631145368,460.98565408839244,369.7253303746927,288.926262550924,476.2228768312857,330.32360616831994,338.4514129647513,416.0353402660279,324.55639200349157,249.6126467209879,323.89102964060254,414.9900672824742,392.39664435378927,372.98013827213794,272.9114655203566,386.4305334047335,435.26486855954073,459.49821687576497,337.6790048147155
CD200R1L,100.33159495393792,113.82956101238103,87.66527499186147,147.15230465720984,133.55958188047177,87.12902903297879,121.83626404135664,99.6688771436593,133.45577268149472,82.27150567367443,130.21900781631695,116.4427430742306,126.01125492171174,87.18223882459301,100.25744775395488,95.6199912592505,98.36244189288084,116.00146804063252,90.7763088745398,83.97107470337382,79.22514394086681,102.67795479154,94.51889973485436,95.70811095285049,85.7955205977169,117.17571012917726,128.39671638924506,99.26053714063855,107.30688375223181
CD200R1,263.9930619000778,332.3416647415053,237.61903484636133,309.11859971615223,291.40272410284746,227.7801759005017,371.31051898318213,264.2536676900967,310.21838550466657,249.46843655888375,241.20111675067798,290.3093046508215,246.48355358312847,211.1107105421963,245.86945520612744,268.2327027532222,192.49424112370227,241.5970424605655,207.6663504390157,141.48550943171205,181.75180080551797,242.14884338338183,169.9430722505462,160.45183306801405,246.7642592429572,288.36859159450006,294.02848053137114,250.93956018700757,262.6392259670009
IGSF11,437.61653118206965,734.8104697495668,528.2986308720073,873.037834342104,605.065378519107,379.63362650083616,661.3968619387932,468.1814360563996,794.5479446401573,671.4416430786978,517.1766276341224,473.7465026444725,522.0466275328058,396.2829037481501,557.3836678702015,363.8526940124727,411.4299988852758,558.2025529774799,407.87163439519253,394.5490222364002,387.9701901810095,407.2892206731087,467.8208168694811,544.6917490993109,420.80660102689717,433.7994374995073,640.6996147823328,586.6409273705154,398.4612256813643
PLXNA1,613.3747152503155,514.2656952880785,603.6600076193969,562.9316352658362,585.840893248433,741.8414471950766,446.732968151641,613.750453989902,579.7813700600036,550.6883041060465,508.29805891937355,535.9556393553628,599.5920151769361,701.060482449,710.1569215905138,506.66177186719744,615.5585073296413,573.0298082909442,604.3463851099499,664.8668654595899,626.8106976497992,820.5679887090572,767.6080342103323,778.3321376018577,577.6898386912939,581.7233836200289,561.0936506210008,595.5632228438313,563.5487391463363
EEFSEC,3018.4867077631534,2988.025976575002,2916.0238839398125,2875.8893366563425,2864.4483053304207,2938.737679240899,2861.701773257103,3001.213491358741,2844.1104403248346,2748.133681454512,3154.1115359145406,3086.530244501866,2844.2540396614936,3018.9552121904526,3014.8846788867863,3489.5087719284925,3420.4745922750176,2931.435594620796,2952.095305043253,3364.594431607786,2910.358964180666,3568.914578629278,3465.692990277993,3323.745647281712,2899.888596202831,3055.709830815495,2987.7915903777325,3074.846077491466,2843.257220539904
DNAJB8,23.48186264879398,15.245030492729603,28.452764690341,20.739586562425547,33.38989547011794,22.40460746562312,10.153022003446386,36.06439633487672,14.141009025853746,6.634798844651164,39.2136784901409,7.975530347550042,23.540564106253843,30.26160355894964,19.096656715039025,36.01272398075668,28.556837968900886,30.526702115955928,33.574799172774995,35.658949531569704,34.95226938567654,35.08163455377617,27.687354467785617,30.26065272773949,22.061705296555775,19.94480172411528,15.407605966709406,27.882173354111952,21.011138077360073
GATA2,110.29359728978991,108.74788418147116,112.27307148080503,115.54912513351377,158.85495723662171,148.11934935606394,66.71985887979054,175.07625129840153,115.77951139917754,95.54110336297676,186.44994300972655,110.06231879619058,127.3959939867855,157.79264712880885,133.67659700527318,158.9527127426502,191.43658045818742,125.59557441993296,150.46484073725088,194.39878938178322,167.77089305124736,252.41663886253585,145.11992686563497,144.26590253922316,136.4557327601783,133.79637823260666,83.45786565300928,81.4159461940069,158.3339333686777
AMOTL2,349.3816533502377,262.21452447494914,291.4485896659254,252.8254361895686,297.47361418832344,365.9419219385109,220.4656206462644,337.0381766568479,273.09823681180046,201.69788487739538,337.38561116045753,269.5729257471914,326.79841935740626,359.5366708551398,343.73982087070243,343.98360491964144,372.2965542612264,292.1841488241496,295.9556371526092,416.40450743316876,356.51314773390067,404.72227180332015,300.7419537018093,346.2381660941356,312.94937513262454,295.8478922410433,232.39805666453356,283.28288127777745,328.67423135298975
CLDN18,137.3333179156739,205.29974396875863,136.11187432946912,154.06550017801834,125.46506176650377,151.85345060033447,163.89878376992024,99.6688771436593,190.90362184902557,152.60037342697677,123.56008128025529,132.3938037693307,141.24338463752304,97.98995438136075,120.54764551368385,104.31271773736418,140.66886851347473,125.59557441993296,128.08164128873423,106.9768485947091,107.18695944940804,153.16128256404716,132.70835417317934,126.6724997905374,117.66242824829746,136.28947844812106,160.49589548655632,130.48857129724394,141.07478423370335
LOC100507291,446.1553903270856,488.85731113352927,487.54196793719444,597.4976128698788,429.00956604030324,445.6027484829487,620.7847739250076,418.34699748456995,605.4119489193635,615.709332783628,369.9403631145368,497.6730936871226,491.58236810118314,401.32650434130835,421.3199887755485,327.839970031716,405.08403489218665,427.37382962338296,379.2708795443101,346.2368970645961,439.2335186133351,407.2892206731087,494.5534349763086,560.1739435181543,362.7924870989172,402.22016810299147,401.881722298337,523.0695721231402,411.96838587395285
LINC02046,233.3954832971038,273.3942135029509,266.0717995367023,404.9157376473559,251.94193854725356,263.87648792845005,368.409655553626,192.12487502034324,377.38817837747183,260.0841147103256,247.12016256051058,301.4750471373916,210.4803378912108,159.23367586971122,239.90174998267776,149.01816819623454,199.8978657823062,305.26702115955925,185.28315099049902,158.7398398502135,198.06285985216704,237.01494564380482,313.15352639426493,276.56829120934,196.10404708049577,208.58938469803897,320.99179097311264,272.13001193613263,210.8617785620779
CPA3,130.2176019614939,237.82247568658178,150.72275349477934,195.54467330286946,179.09125752154168,181.72626055449862,259.6272769452719,150.1590320124867,219.18563990073307,195.06308603274422,195.32851172447542,228.1001679399312,166.16868780885065,146.26441720158994,201.7084365525997,192.48180058680296,126.91927986178172,175.31048929448974,179.0655955881333,140.33522073714528,170.1010443436258,173.69687352235516,169.9430722505462,121.04261091095796,150.34643609504676,163.71358081877958,193.87904174776003,224.1726737670601,164.33711567649488
KCNAB1,1408.2001873322208,1924.9391835486576,1491.0786685019243,1917.9179573443055,1563.2541970100672,1445.0971815326911,1956.6323832355965,1285.2039421156067,2061.0520655181836,1707.7972226132094,1606.2810566433188,1622.2228726916785,1566.1398825984172,1327.187470371077,1641.1189364486663,1701.2907535736779,1658.4119235272813,1474.875807945185,1370.349210681409,1485.022704685693,1384.1098676727906,1660.8159187531596,1523.7592320891672,1409.5834282247024,1278.7618070040662,1590.5979374981935,1626.7863966517348,1740.9629042307504,1601.3488806102284
LEKR1,530.8324101818275,831.3623295368543,610.5809503819123,827.6082637767909,672.8569844735888,588.7432961799852,832.5478042826037,532.44163316218,863.4853636411943,769.636665979535,620.0200485799637,689.0858220283236,630.0562746085587,490.6702862772549,689.8667238307848,535.2235874381424,601.8089186779483,651.5270423034023,473.7777216602693,502.6761595256761,509.1380573846882,601.5216851537718,582.3891801844561,650.9559017013728,524.5783259403262,624.106087283774,693.3422685019233,784.0467147176281,568.8015236656763
SLC66A1L,152.27632141945188,216.47943299676035,176.0995436240024,234.06104834737403,231.7056382623336,186.705062213526,216.11432550193024,156.06047868546653,242.1647795677454,203.02484464632562,149.45590669827286,189.817622271691,193.86346911032575,134.73618727437102,179.03115670349086,234.70361490906942,210.4744724374547,169.20514887129858,169.11750694434812,142.63579812627881,174.76134692838266,163.42907804320117,169.9430722505462,160.45183306801405,146.2609351142031,168.6997812498084,224.69425368117885,244.2478385820207,161.3355245225863
LINC01192,116.6977416485519,228.67545739094402,160.71967081841268,315.0441958768452,150.7604371226537,126.95944230519767,304.5906601033916,85.89883490670637,276.6334890682639,144.63861481339538,134.6582921736914,165.89103122904086,168.93816593899817,111.6797274199332,143.2249253627927,90.65271898604269,103.65074522045508,168.33295738227125,72.12364266744258,65.56645559030558,94.37112734132664,106.95620290785416,193.81148127449933,155.52568029838204,103.77172491342901,147.92394612052166,169.48366563380347,194.0599265446192,117.0620550024347
WDR49,531.5439817772456,866.9340673532233,504.4598280233431,842.4222541785234,593.9354133624009,563.8492878848484,741.1706062515863,566.5388806060633,836.9709717177186,963.372792243349,583.02601226851,800.7432468940242,659.1357949751075,523.0934329475581,676.7377723391954,619.6672160826754,542.5799214091169,641.0607444350745,590.6677632247453,559.0403055594476,446.22397249047043,539.9149122788479,465.9113441475649,448.2799020365129,575.2385381027876,555.9613480597134,688.2063998463535,785.1620016517926,572.553512608062
