Geneid	C36	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57
LOC100129636	96.39029566	97.26944001	85.93495522	83.20181058	95.1894599	122.1068085	80.82822023	86.27165209	83.88544653	99.2553563	118.3873088	111.8940415	67.00221609	91.41367457
HLA-DOB	41.31012671	34.58468978	40.58039552	39.73817819	34.90280196	36.63204254	34.81831025	44.86125909	26.79673986	21.39124058	40.09892716	26.03823607	34.31820824	41.55167026
B3GALT4	78.03023934	102.3130406	57.28997015	60.84908535	62.40197927	87.2191489	92.01981996	98.92482773	71.06961442	109.5231518	49.64629077	71.78108321	100.5033241	65.65163901
IP6K3	537.0316472	556.9576084	471.4487127	540.1908597	510.8501014	477.0887445	540.92732	594.6992551	558.0712345	592.9651889	485.0060714	491.9115409	498.4311197	454.5752726
LEMD2	221.6321084	282.4416332	249.4500783	260.7817943	291.9143437	245.9579999	286.0075485	286.4218849	277.2880038	290.9208719	245.3672448	285.0131245	280.2653673	259.2824224
SPDEF	234.7464343	252.1800297	239.90175	211.1090716	258.0692024	207.5815744	180.3091067	190.9479233	221.3643728	322.579908	288.330381	259.6786246	195.2869469	205.2652511
CCDC167	259.0079373	260.1056877	278.0950634	289.3436099	279.2224157	259.9130637	299.6861704	274.918998	288.9387603	285.7869742	279.7377538	275.160819	261.4720628	251.8031218
FOXP4	699.6492889	807.6966093	741.1889888	704.1108447	771.0346252	688.1590848	660.3043837	769.5431367	815.5529523	808.588894	830.620634	908.5233179	670.8392611	698.0680603
C6orf132	517.3601583	520.2113755	497.7066156	500.4526815	525.6573508	508.4876381	521.0311427	654.5142672	537.0998729	622.9129257	500.2818531	494.0227492	498.4311197	513.5786444
PRPH2	291.7937522	309.8211793	334.1914925	295.5527003	301.4332897	270.3793616	312.1212812	316.329391	280.7832307	320.8686087	246.3219811	258.2711524	269.6430647	247.6479547
CUL7	259.6636536	278.118547	229.1598806	293.0690641	246.4349351	244.2136169	258.6503047	320.9305458	269.1324743	262.6844343	209.087263	228.0104996	253.3010608	289.199625
CENPQ	81.30882083	103.7540693	101.4509888	121.6981707	114.2273519	121.234617	79.58470915	88.57222948	104.8568082	85.56496233	115.5230997	126.6724998	90.69812177	103.8791756
DEFB114	1.311432594	3.602571852	1.193541045	7.45090841	8.461285324	3.488765956	2.487022161	2.300577389	4.660302585	1.711299247	4.773681805	4.92615277	2.451300589	4.155167026
TFAP2D	59.67018303	67.72835082	81.16079104	37.25454205	51.82537261	109.8961276	53.47097646	31.05779475	53.59347972	47.9163789	73.51469979	95.00437484	42.4892102	63.15853879
TRAM2	1352.742721	1452.556971	1310.508067	1492.665318	1409.861667	1322.242297	1554.388851	1545.988005	1494.792054	1486.263396	1371.956151	1324.431359	1447.901548	1326.329315
TINAG	62.94876451	62.68475023	109.8057761	50.9145408	64.5173006	104.6629787	48.49693214	51.76299126	71.06961442	66.74067061	119.3420451	134.413597	71.08771707	83.10334052
FAM83B	137.0447061	149.8669891	200.5148955	163.919985	140.6688685	199.731851	105.6984418	134.5837773	150.2947584	248.9940404	272.0998629	190.7124858	117.6624282	161.2204806
COL21A1	759.9751882	747.1734022	1075.380481	571.2363114	844.0132111	932.3727018	732.4280264	660.2657107	761.9594726	724.7352309	1017.748961	945.8213318	789.3187895	825.2161713
EYS	3026.130711	3219.978722	3874.234231	3835.976013	3199.423513	4030.396871	3093.855568	2338.536916	3363.573391	2723.532751	4088.181098	3595.387786	3216.923472	3240.199247
LINC02549	74.09594156	118.1643568	115.7734813	79.47635637	96.24712056	144.7837872	83.31524239	98.92482773	80.39021959	73.5858676	169.9430723	141.4509581	81.71001962	110.5274429
ADGRB3	870.7912424	958.2841127	1225.766653	864.3053755	940.2603316	1490.575255	881.6493561	723.5315889	968.177862	1056.727285	1258.342524	1264.61379	914.3351195	1015.522821
COL19A1	479.9843294	536.0626916	609.8994738	423.4599613	530.9456541	661.1211487	457.6120776	496.9247161	552.2458563	505.6889273	702.6859617	788.1844431	513.9560234	600.0061185
COL9A1	100.3245934	166.4388196	130.0959739	161.4363489	123.7462979	140.4228297	120.6205748	101.2254051	130.4884724	126.6361442	263.5072356	218.8619302	120.1137288	139.6136121
KCNQ5	2397.954498	2015.278694	2717.692959	2758.07793	2259.163182	2389.80468	2475.830561	1973.8954	1903.733606	2223.833371	2250.313603	1496.846706	2239.671638	2601.134558
